A@CP 0 -0.245316478 -0.161079439 -0.245029042 0 0 0
A@CP 1 -0.26165859 -0.147532762 -0.252357511 0 0 0
A@CP 2 0.0843553332 0.140329389 -0.0190168535 0 0 0
A@CP 3 0.104371584 0.32120782 0.278890882 0 0 0
A@CP 4 0.37435424 0.0488476639 -0.231711486 0 0 0
A@CP 5 -0.463109289 -0.0603950197 -0.0459702735 0 0 0
A@CP 6 -0.22677034 0.0830797191 0.154981863 0 0 0
A@CP 7 -0.138563152 0.38480658 0.0199115999 0 0 0
A@CP 8 -0.166067179 0.137391844 -0.31421775 0 0 0
A@CP 10 0.120145748 -0.0486323845 -0.100126821 0 0 0
A@CP 11 0.349477662 -0.0535911143 -0.311680547 0 0 0
A@CP 12 -0.293356957 0.159227276 -0.235854166 0 0 0
A@CP 13 0.0593199488 0.213309895 -0.243016357 0 0 0
A@CP 14 -0.314269633 -0.251414682 0.102383833 0 0 0
A@CP 15 -0.0748759156 -0.061303885 0.108897284 0 0 0
A@CP 16 0.031197416 0.114587278 0.182461415 0 0 0
A@CP 17 0.346422914 0.177499483 -0.119002906 0 0 0
A@CP 18 -0.186876336 0.175562774 -0.152225639 0 0 0
A@CP 19 0.00527575055 -0.0442054376 -0.435120966 0 0 0
A@CP 20 0.105338735 -0.0953922871 -0.0250288213 0 0 0
A@CP 21 0.12512719 0.0197015093 0.380104767 0 0 0
A@CP 22 -0.0776292112 0.1142003 -0.423021365 0 0 0
A@CP 24 0.17710724 -0.339392091 0.00985397212 0 0 0
A@CP 25 0.146329416 -0.0393307152 0.136999016 0 0 0
A@CP 26 -0.119514384 -0.385294449 -0.211041411 0 0 0
A@CP 27 0.00728387952 0.200290304 0.0544147815 0 0 0
A@CP 28 0.424152255 -0.0271540466 0.0812483141 0 0 0
A@CP 29 0.154126445 0.137519341 0.299631654 0 0 0
A@CP 30 0.327271091 -0.220473963 -0.213452325 0 0 0
A@CP 33 0.180995748 0.302199224 0.220557236 0 0 0
A@CP 34 -0.29229648 -0.359805206 0.0146866623 0 0 0
A@CP 35 -0.205537523 -0.0460126947 -0.00546188443 0 0 0
A@CP 37 0.0515581221 -0.0413386391 0.269348111 0 0 0
A@CP 38 0.0944150723 -0.275225233 -0.00887096297 0 0 0
A@CP 39 0.343906639 0.00431646238 0.23345192 0 0 0
A@CP 40 0.105844551 0.0522587163 0.180206124 0 0 0
A@CP 41 0.0277309835 -0.246762904 0.114514563 0 0 0
A@CP 42 0.27130673 0.22380585 0.101957505 0 0 0
A@CP 43 0.338363548 0.0763524992 0.323177112 0 0 0
A@CP 44 -0.334270435 0.226611318 0.172083826 0 0 0
A@CP 45 -0.318032245 0.206462458 -0.0169673898 0 0 0
A@CP 46 -0.135757548 0.432076288 0.0129637019 0 0 0
A@CP 47 0.162917211 0.163744338 0.293434621 0 0 0
A@CP 48 0.073453853 0.0374731172 -0.259450767 0 0 0
A@CP 49 -0.318256156 0.145546404 0.15884359 0 0 0
A@CP 51 0.45070951 0.00206825547 -0.12469135 0 0 0
A@CP 52 -0.0631659637 -0.201809445 0.404091021 0 0 0
A@CP 53 0.209722524 0.22361324 0.28013589 0 0 0
A@CP 54 -0.411295105 -0.102425381 0.0483765155 0 0 0
A@CP 55 0.105234661 -0.0735958166 0.391438802 0 0 0
A@CP 56 0.438185613 -0.0666674577 0.143468599 0 0 0
A@CP 57 0.0415890606 0.337581059 -0.187036963 0 0 0
A@CP 58 -0.122995864 -0.212653819 0.288894895 0 0 0
A@CP 59 -0.164752019 -0.0265138851 0.280798655 0 0 0
A@CP 60 0.22443214 0.288483917 -0.0995009437 0 0 0
A@CP 61 -0.00245632426 -0.0199635435 -0.123357525 0 0 0
A@CP 62 0.0358568394 -0.064133766 0.300744096 0 0 0
A@CP 63 -0.150174046 -0.172229814 -0.336564364 0 0 0
