B@CP 1004 -0.0767479755 -0.128879365 -0.131885088 0 0 0
B@CP 1005 -0.223838156 -0.120567696 -0.164056358 0 0 0
B@CP 1008 -0.261238087 -0.0741418564 -0.0359951717 0 0 0
B@CP 1014 -0.263855078 0.256418972 -0.0132290194 0 0 0
B@CP 1018 -0.0597863651 0.170482661 0.0736298171 0 0 0
B@CP 1020 -0.0376685184 -0.0416490444 0.473297136 0 0 0
B@CP 1025 -0.255056813 0.221769859 0.178629436 0 0 0
B@CP 1026 0.219110269 -0.377019152 -0.0401805388 0 0 0
B@CP 1032 -0.099561922 0.0546434607 0.273623945 0 0 0
B@CP 1033 -0.26170812 -0.105817518 -0.156881162 0 0 0
B@CP 1034 -0.339499997 0.246271493 0.137723092 0 0 0
B@CP 1036 -0.232339901 -0.355434766 0.0674858201 0 0 0
B@CP 1040 -0.112287926 0.189049413 -0.17984397 0 0 0
B@CP 1041 0.0755024209 -0.166842533 0.2713712 0 0 0
B@CP 1042 -0.0620026652 0.0751312715 0.263075372 0 0 0
B@CP 1045 0.105731823 -0.149986676 -0.399172245 0 0 0
B@CP 1046 0.337545244 0.0601485869 0.155647352 0 0 0
B@CP 1047 0.268806068 -0.207459783 0.0166816545 0 0 0
B@CP 1055 0.0521882003 -0.0591028996 -0.397752804 0 0 0
B@CP 1056 0.204574122 -0.149620327 0.160608521 0 0 0
B@CP 1059 0.0171331059 -0.181758073 0.377408179 0 0 0
B@CP 1063 0.0530176599 0.126580171 -0.0525728863 0 0 0
B@CP 1065 0.0182512556 0.227974071 0.292175635 0 0 0
B@CP 1066 -0.0723501847 -0.23647665 -0.0148956702 0 0 0
B@CP 1068 0.215387871 -0.292002752 0.11050368 0 0 0
B@CP 1069 0.044786166 -0.189176115 0.414053234 0 0 0
B@CP 1070 0.180795923 -0.298134373 0.0236099859 0 0 0
B@CP 1077 0.218521571 0.317601575 -0.0251708932 0 0 0
B@CP 1080 -0.0190800476 0.285918356 -0.0582081081 0 0 0
B@CP 1083 -0.138902272 -0.400839335 0.236137411 0 0 0
B@CP 1084 -0.00517705357 0.0951918388 -0.134095191 0 0 0
B@CP 1085 0.0286294339 0.299002237 -0.0663411846 0 0 0
B@CP 1089 0.309915177 0.0793272197 -0.0489254895 0 0 0
B@CP 1091 -0.387002211 0.247177816 0.0638083856 0 0 0
B@CP 1092 -0.161231813 -0.276368871 0.0904423657 0 0 0
B@CP 1093 0.125520395 -0.381370033 -0.1211694 0 0 0
B@CP 1094 -0.0780440117 0.391299366 -0.206598703 0 0 0
B@CP 1099 -0.0321656604 -0.271274922 -0.144418203 0 0 0
B@CP 1100 0.209875333 0.33643578 -0.0331870981 0 0 0
B@CP 1104 -0.219077235 -0.0171953994 0.260306942 0 0 0
B@CP 1105 -0.230108081 -0.254853693 0.144322821 0 0 0
B@CP 1106 -0.00703490439 0.326130024 -0.0482475523 0 0 0
B@CP 1107 0.208481653 -0.0641540678 0.197827824 0 0 0
B@CP 1109 -0.0234068297 0.249164062 -0.342866012 0 0 0
B@CP 1110 -0.24693713 0.137390947 0.272762135 0 0 0
B@CP 1117 0.00431218772 0.154377935 -0.429080598 0 0 0
